Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,airport_fee
627,2,2023-06-30 23:51:15,2023-06-30 23:58:32,1.0,1.31,1.0,N,162,170,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
628,1,2023-06-30 23:51:14,2023-07-01 00:02:35,1.0,2.5,1.0,N,231,246,1,13.5,3.5,0.5,2.0,0.0,1.0,20.5,2.5,0.0,
629,1,2023-06-30 23:51:09,2023-07-01 00:08:58,2.0,4.1,1.0,N,264,255,1,21.9,1.0,0.5,4.0,0.0,1.0,28.4,0.0,0.0,
630,1,2023-06-30 23:51:07,2023-07-01 00:09:24,0.0,2.6,1.0,N,79,230,1,18.4,3.5,0.5,4.68,0.0,1.0,28.08,2.5,0.0,
631,1,2023-06-30 23:51:06,2023-07-01 00:12:34,1.0,0.0,1.0,N,119,244,1,29.2,0.0,0.5,0.0,0.0,1.0,30.7,0.0,0.0,
632,1,2023-06-30 23:51:04,2023-07-01 00:05:13,2.0,3.6,1.0,N,79,87,1,19.1,3.5,0.5,4.8,0.0,1.0,28.9,2.5,0.0,
633,2,2023-06-30 23:51:04,2023-07-01 00:10:27,1.0,2.62,1.0,N,100,238,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,
634,1,2023-06-30 23:51:04,2023-07-01 00:46:09,2.0,21.6,2.0,N,132,158,1,70.0,4.25,0.5,10.0,6.55,1.0,92.3,2.5,1.75,
635,2,2023-06-30 23:51:02,2023-07-01 00:17:29,1.0,9.86,1.0,N,70,142,1,42.2,1.0,0.5,10.75,6.55,1.0,64.5,2.5,0.0,
636,2,2023-06-30 23:51:00,2023-07-01 00:01:20,1.0,1.98,1.0,N,142,41,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0,
637,1,2023-06-30 23:51:00,2023-07-01 00:04:32,0.0,2.0,1.0,N,249,246,1,13.5,3.5,0.5,3.0,0.0,1.0,21.5,2.5,0.0,
638,2,2023-06-30 23:51:00,2023-07-01 00:07:04,2.0,4.07,1.0,N,163,7,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0,
639,2,2023-06-30 23:50:58,2023-06-30 23:54:33,1.0,0.54,1.0,N,164,230,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,
640,2,2023-06-30 23:50:57,2023-07-01 00:03:52,2.0,4.45,1.0,N,114,262,1,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,
641,2,2023-06-30 23:50:57,2023-06-30 23:55:49,2.0,1.11,1.0,N,186,68,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
642,2,2023-06-30 23:50:56,2023-07-01 00:14:54,1.0,4.78,1.0,N,162,223,1,25.4,1.0,0.5,3.0,0.0,1.0,33.4,2.5,0.0,
643,1,2023-06-30 23:50:56,2023-07-01 00:07:20,1.0,1.1,1.0,N,162,48,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0,
644,2,2023-06-30 23:50:55,2023-07-01 00:05:50,1.0,2.88,1.0,N,144,100,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,
645,2,2023-06-30 23:50:53,2023-07-01 00:13:05,1.0,3.46,1.0,N,234,79,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
646,1,2023-06-30 23:50:51,2023-07-01 00:10:50,2.0,4.1,1.0,N,142,7,1,20.5,3.5,0.5,4.5,0.0,1.0,30.0,2.5,0.0,
647,2,2023-06-30 23:50:51,2023-07-01 00:37:14,1.0,25.01,1.0,N,234,216,2,95.4,1.0,0.5,0.0,11.45,1.0,111.85,2.5,0.0,
648,2,2023-06-30 23:50:49,2023-06-30 23:56:04,1.0,1.04,1.0,N,164,161,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
649,1,2023-06-30 23:50:49,2023-07-01 00:01:05,3.0,1.5,1.0,N,90,68,1,10.0,3.5,0.5,1.5,0.0,1.0,16.5,2.5,0.0,
650,1,2023-06-30 23:50:48,2023-06-30 23:56:00,1.0,0.8,1.0,N,142,50,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
651,2,2023-06-30 23:50:46,2023-06-30 23:57:45,2.0,0.98,1.0,N,137,186,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0,
652,1,2023-06-30 23:50:45,2023-07-01 00:03:46,1.0,1.0,1.0,N,114,148,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,
653,2,2023-06-30 23:50:44,2023-07-01 00:20:57,,13.26,,,144,28,0,46.65,0.0,0.5,2.0,0.0,1.0,52.65,,,
654,2,2023-06-30 23:50:44,2023-07-01 00:04:16,2.0,2.02,1.0,N,114,261,1,14.2,1.0,0.5,3.0,0.0,1.0,22.2,2.5,0.0,
655,2,2023-06-30 23:50:42,2023-07-01 00:15:01,1.0,6.32,1.0,N,209,262,1,32.4,1.0,0.5,7.48,0.0,1.0,44.88,2.5,0.0,
656,1,2023-06-30 23:50:42,2023-07-01 00:20:00,2.0,5.4,1.0,N,87,161,1,32.4,3.5,0.5,2.0,0.0,1.0,39.4,2.5,0.0,
657,1,2023-06-30 23:50:41,2023-07-01 00:15:09,1.0,10.4,1.0,N,138,25,1,42.2,7.75,0.5,10.3,0.0,1.0,61.75,0.0,1.75,
658,2,2023-06-30 23:50:41,2023-07-01 00:00:52,1.0,2.05,1.0,N,211,164,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0,
659,2,2023-06-30 23:50:39,2023-07-01 00:08:44,1.0,3.65,1.0,N,79,40,1,19.8,1.0,0.5,3.0,0.0,1.0,27.8,2.5,0.0,
660,2,2023-06-30 23:50:39,2023-07-01 00:02:07,1.0,2.4,1.0,N,229,79,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
661,2,2023-06-30 23:50:39,2023-07-01 00:03:02,6.0,2.93,1.0,N,161,151,1,15.6,1.0,0.5,4.0,0.0,1.0,24.6,2.5,0.0,
662,2,2023-06-30 23:50:38,2023-07-01 00:16:50,1.0,4.26,1.0,N,48,75,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0,
663,1,2023-06-30 23:50:38,2023-07-01 00:10:49,1.0,4.0,1.0,N,161,24,1,22.6,3.5,0.5,1.4,0.0,1.0,29.0,2.5,0.0,
664,1,2023-06-30 23:50:37,2023-06-30 23:56:38,1.0,0.8,1.0,N,144,45,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
665,2,2023-06-30 23:50:37,2023-07-01 00:06:26,3.0,3.17,1.0,N,114,13,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0,
666,2,2023-06-30 23:50:35,2023-07-01 00:11:32,,5.0,,,231,143,0,28.04,0.0,0.5,1.6,0.0,1.0,33.64,,,
667,2,2023-06-30 23:50:32,2023-07-01 00:15:47,1.0,3.99,1.0,N,140,202,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,
668,2,2023-06-30 23:50:32,2023-07-01 00:08:21,2.0,3.11,1.0,N,246,237,1,18.4,1.0,0.5,3.51,0.0,1.0,26.91,2.5,0.0,
669,2,2023-06-30 23:50:31,2023-06-30 23:52:49,1.0,0.31,1.0,N,142,163,1,4.4,1.0,0.5,1.5,0.0,1.0,10.9,2.5,0.0,
670,1,2023-06-30 23:50:31,2023-07-01 00:11:27,1.0,4.4,1.0,N,45,229,1,25.4,3.5,0.5,9.1,0.0,1.0,39.5,2.5,0.0,
671,2,2023-06-30 23:50:30,2023-06-30 23:54:01,1.0,0.41,1.0,N,246,246,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,
672,1,2023-06-30 23:50:28,2023-07-01 00:03:04,0.0,2.1,1.0,N,148,90,1,12.8,3.5,0.5,1.78,0.0,1.0,19.58,2.5,0.0,
673,2,2023-06-30 23:50:27,2023-06-30 23:55:46,2.0,1.94,1.0,N,142,24,1,9.3,1.0,0.5,4.0,0.0,1.0,18.3,2.5,0.0,
674,2,2023-06-30 23:50:25,2023-06-30 23:58:53,1.0,2.73,1.0,N,230,239,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,
675,1,2023-06-30 23:50:25,2023-06-30 23:57:30,1.0,1.1,1.0,N,161,100,3,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
676,1,2023-06-30 23:50:24,2023-06-30 23:51:51,1.0,0.2,1.0,N,142,142,1,3.7,3.5,0.5,1.7,0.0,1.0,10.4,2.5,0.0,
677,2,2023-06-30 23:50:23,2023-07-01 00:05:26,1.0,3.34,1.0,N,79,25,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,
678,2,2023-06-30 23:50:21,2023-07-01 00:12:18,2.0,10.84,1.0,N,138,113,1,42.9,6.0,0.5,0.0,0.0,1.0,54.65,2.5,1.75,
679,1,2023-06-30 23:50:19,2023-07-01 00:02:17,2.0,3.0,1.0,N,161,263,1,14.9,3.5,0.5,0.0,0.0,1.0,19.9,2.5,0.0,
680,2,2023-06-30 23:50:19,2023-06-30 23:57:21,1.0,1.06,1.0,N,48,230,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0,
681,2,2023-06-30 23:50:18,2023-06-30 23:54:32,1.0,0.66,1.0,N,48,143,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,
682,2,2023-06-30 23:50:17,2023-07-01 00:00:45,1.0,2.3,1.0,N,68,143,1,12.8,1.0,0.5,4.0,0.0,1.0,21.8,2.5,0.0,
683,2,2023-06-30 23:50:17,2023-06-30 23:55:39,1.0,0.62,1.0,N,48,230,1,6.5,1.0,0.5,3.0,0.0,1.0,14.5,2.5,0.0,
684,2,2023-06-30 23:50:16,2023-07-01 00:04:02,1.0,2.12,1.0,N,161,114,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,
685,1,2023-06-30 23:50:16,2023-07-01 00:01:12,1.0,2.2,1.0,N,161,263,1,13.5,3.5,0.5,1.5,0.0,1.0,20.0,2.5,0.0,
686,2,2023-06-30 23:50:15,2023-06-30 23:53:39,2.0,1.01,1.0,N,163,230,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,
687,2,2023-06-30 23:50:15,2023-06-30 23:56:03,1.0,1.49,1.0,N,231,88,1,8.6,1.0,0.5,1.36,0.0,1.0,14.96,2.5,0.0,
688,2,2023-06-30 23:50:12,2023-06-30 23:54:14,1.0,0.93,1.0,N,79,137,1,5.8,1.0,0.5,1.08,0.0,1.0,11.88,2.5,0.0,
689,2,2023-06-30 23:50:11,2023-06-30 23:56:24,1.0,1.04,1.0,N,239,151,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0,
690,2,2023-06-30 23:50:10,2023-06-30 23:58:42,1.0,0.92,1.0,N,249,158,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
691,2,2023-06-30 23:50:10,2023-07-01 00:00:08,1.0,2.03,1.0,N,158,107,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,
692,1,2023-06-30 23:50:08,2023-07-01 00:08:34,1.0,2.8,1.0,N,211,137,1,17.0,3.5,0.5,1.0,0.0,1.0,23.0,2.5,0.0,
693,2,2023-06-30 23:50:07,2023-07-01 00:05:12,5.0,3.98,1.0,N,79,263,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,
694,2,2023-06-30 23:50:05,2023-06-30 23:52:01,1.0,0.72,1.0,N,141,141,1,5.1,1.0,0.5,2.52,0.0,1.0,12.62,2.5,0.0,
695,2,2023-06-30 23:50:04,2023-06-30 23:52:39,2.0,0.58,1.0,N,229,237,1,5.1,1.0,0.5,3.03,0.0,1.0,13.13,2.5,0.0,
696,2,2023-06-30 23:50:03,2023-06-30 23:57:57,1.0,1.5,1.0,N,125,261,1,9.3,1.0,0.5,3.58,0.0,1.0,17.88,2.5,0.0,
697,1,2023-06-30 23:50:02,2023-07-01 00:11:11,,3.4,,,249,142,0,19.1,1.0,0.5,4.82,0.0,1.0,28.92,,,
698,1,2023-06-30 23:50:02,2023-07-01 00:37:17,3.0,17.3,2.0,N,132,164,1,70.0,2.5,0.5,16.1,6.55,1.0,96.65,2.5,0.0,
699,2,2023-06-30 23:50:02,2023-06-30 23:55:50,1.0,1.49,1.0,N,233,141,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
700,2,2023-06-30 23:50:01,2023-07-01 00:08:43,1.0,3.05,1.0,N,161,24,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,
701,2,2023-06-30 23:50:00,2023-07-01 00:03:23,2.0,3.24,1.0,N,107,262,1,17.7,1.0,0.5,3.4,0.0,1.0,26.1,2.5,0.0,
702,1,2023-06-30 23:49:58,2023-07-01 00:01:39,1.0,2.6,1.0,N,90,142,1,14.2,3.5,0.5,3.46,0.0,1.0,22.66,2.5,0.0,
703,2,2023-06-30 23:49:57,2023-06-30 23:50:03,1.0,0.0,5.0,N,234,234,1,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0,
704,2,2023-06-30 23:49:56,2023-07-01 00:01:50,1.0,2.09,1.0,N,230,141,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0,
705,2,2023-06-30 23:49:53,2023-06-30 23:52:15,3.0,0.97,1.0,N,237,236,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,
706,2,2023-06-30 23:49:51,2023-07-01 00:12:23,1.0,3.21,1.0,N,164,231,1,21.2,1.0,0.5,1.0,0.0,1.0,27.2,2.5,0.0,
707,2,2023-06-30 23:49:47,2023-06-30 23:57:59,1.0,2.13,1.0,N,158,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
708,2,2023-06-30 23:49:44,2023-06-30 23:51:18,1.0,0.2,1.0,N,137,137,1,3.7,1.0,0.5,1.74,0.0,1.0,10.44,2.5,0.0,
709,2,2023-06-30 23:49:43,2023-07-01 00:01:04,1.0,2.33,1.0,N,141,186,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,
710,2,2023-06-30 23:49:43,2023-06-30 23:59:53,3.0,1.86,1.0,N,48,239,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,
711,2,2023-06-30 23:49:43,2023-06-30 23:59:51,1.0,2.09,1.0,N,90,163,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0,
712,1,2023-06-30 23:49:43,2023-06-30 23:59:49,2.0,2.5,1.0,N,161,79,1,17.0,3.5,0.5,4.4,0.0,1.0,26.4,2.5,0.0,
713,2,2023-06-30 23:49:43,2023-06-30 23:58:51,1.0,1.71,1.0,N,249,158,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
714,2,2023-06-30 23:49:41,2023-07-01 00:04:14,2.0,2.87,1.0,N,186,237,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,
715,2,2023-06-30 23:49:41,2023-06-30 23:56:11,1.0,1.07,1.0,N,48,229,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
716,2,2023-06-30 23:49:41,2023-06-30 23:49:52,2.0,0.05,5.0,N,143,143,1,85.0,0.0,0.0,17.7,0.0,1.0,106.2,2.5,0.0,
717,2,2023-06-30 23:49:40,2023-07-01 00:00:02,1.0,4.14,1.0,N,138,92,1,18.4,6.0,0.5,5.18,0.0,1.0,32.83,0.0,1.75,
718,2,2023-06-30 23:49:38,2023-06-30 23:58:52,1.0,1.8,1.0,N,113,68,1,10.7,1.0,0.5,4.71,0.0,1.0,20.41,2.5,0.0,
719,2,2023-06-30 23:49:38,2023-07-01 00:36:42,1.0,12.12,1.0,N,132,181,1,57.6,1.0,0.5,12.02,0.0,1.0,73.87,0.0,1.75,
720,2,2023-06-30 23:49:37,2023-06-30 23:57:17,1.0,1.37,1.0,N,234,233,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
721,2,2023-06-30 23:49:37,2023-07-01 00:08:51,1.0,8.85,1.0,N,132,39,1,35.9,1.0,0.5,5.0,0.0,1.0,45.15,0.0,1.75,
722,2,2023-06-30 23:49:36,2023-07-01 00:07:19,1.0,3.89,1.0,N,161,209,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,
723,2,2023-06-30 23:49:34,2023-07-01 00:11:56,2.0,6.39,1.0,N,148,61,1,30.3,1.0,0.5,7.06,0.0,1.0,42.36,2.5,0.0,
724,2,2023-06-30 23:49:33,2023-07-01 00:06:44,1.0,5.72,1.0,N,161,88,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,
725,2,2023-06-30 23:49:33,2023-07-01 00:01:52,2.0,2.16,1.0,N,68,230,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,
726,2,2023-06-30 23:49:31,2023-07-01 00:02:20,5.0,1.17,1.0,N,249,144,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,
727,2,2023-06-30 23:49:31,2023-07-01 00:11:08,1.0,3.34,1.0,N,114,229,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
728,1,2023-06-30 23:49:31,2023-07-01 00:02:32,3.0,1.5,1.0,N,162,68,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0,
729,1,2023-06-30 23:49:31,2023-07-01 00:08:58,1.0,3.7,1.0,N,87,100,1,21.2,3.5,0.5,5.2,0.0,1.0,31.4,2.5,0.0,
730,1,2023-06-30 23:49:29,2023-06-30 23:55:00,1.0,0.8,1.0,N,48,161,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
731,1,2023-06-30 23:49:28,2023-07-01 00:12:59,2.0,5.4,1.0,N,114,238,1,24.7,3.5,0.5,5.95,0.0,1.0,35.65,2.5,0.0,
732,2,2023-06-30 23:49:27,2023-07-01 00:03:14,1.0,2.93,1.0,N,229,90,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,
733,2,2023-06-30 23:49:27,2023-07-01 00:15:02,2.0,5.25,1.0,N,234,43,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,
734,2,2023-06-30 23:49:26,2023-07-01 00:01:08,1.0,2.08,1.0,N,170,141,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
735,1,2023-06-30 23:49:25,2023-06-30 23:55:24,2.0,1.9,1.0,N,237,263,1,9.3,3.5,0.5,4.25,0.0,1.0,18.55,2.5,0.0,
736,2,2023-06-30 23:49:25,2023-06-30 23:55:16,1.0,1.61,1.0,N,238,142,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
737,2,2023-06-30 23:49:25,2023-07-01 00:00:05,1.0,1.48,1.0,N,79,125,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,
738,2,2023-06-30 23:49:25,2023-06-30 23:55:11,4.0,0.67,1.0,N,142,230,1,7.2,1.0,0.5,1.5,0.0,1.0,13.7,2.5,0.0,
739,2,2023-06-30 23:49:25,2023-06-30 23:59:24,1.0,2.06,1.0,N,249,170,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0,
740,2,2023-06-30 23:49:24,2023-06-30 23:56:59,1.0,1.3,1.0,N,137,170,1,9.3,1.0,0.5,1.5,0.0,1.0,15.8,2.5,0.0,
741,2,2023-06-30 23:49:24,2023-06-30 23:56:08,1.0,1.77,1.0,N,79,233,1,10.0,1.0,0.5,4.5,0.0,1.0,19.5,2.5,0.0,
742,2,2023-06-30 23:49:22,2023-06-30 23:54:54,1.0,0.88,1.0,N,125,158,1,7.2,1.0,0.5,1.83,0.0,1.0,14.03,2.5,0.0,
743,2,2023-06-30 23:49:22,2023-06-30 23:59:06,1.0,2.69,1.0,N,48,236,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,
744,1,2023-06-30 23:49:22,2023-06-30 23:53:19,1.0,1.0,1.0,N,234,170,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,
745,2,2023-06-30 23:49:20,2023-07-01 00:03:48,1.0,0.85,1.0,N,164,48,1,13.5,1.0,0.5,2.78,0.0,1.0,21.28,2.5,0.0,
746,1,2023-06-30 23:49:19,2023-07-01 00:04:25,1.0,1.2,1.0,N,90,100,1,14.2,3.5,0.5,5.0,0.0,1.0,24.2,2.5,0.0,
747,2,2023-06-30 23:49:17,2023-06-30 23:56:34,1.0,0.78,1.0,N,229,237,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
748,2,2023-06-30 23:49:16,2023-06-30 23:56:56,1.0,2.26,1.0,N,230,236,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0,
749,1,2023-06-30 23:49:16,2023-07-01 00:04:34,1.0,2.9,1.0,N,114,161,1,17.0,3.5,0.5,6.55,0.0,1.0,28.55,2.5,0.0,
750,2,2023-06-30 23:49:16,2023-07-01 00:00:04,2.0,1.22,1.0,N,230,237,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
751,2,2023-06-30 23:49:15,2023-07-01 00:05:11,1.0,5.29,1.0,N,161,209,1,24.7,1.0,0.5,8.91,0.0,1.0,38.61,2.5,0.0,
752,1,2023-06-30 23:49:15,2023-07-01 00:04:41,1.0,3.0,1.0,N,141,7,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0,
753,2,2023-06-30 23:49:13,2023-06-30 23:57:44,1.0,2.1,1.0,N,79,233,1,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,
754,2,2023-06-30 23:49:13,2023-07-01 00:27:46,1.0,16.92,2.0,N,132,164,2,70.0,0.0,0.5,0.0,6.55,1.0,82.3,2.5,1.75,
755,2,2023-06-30 23:49:13,2023-07-01 00:28:14,1.0,25.04,1.0,N,132,185,2,93.3,1.0,0.5,0.0,6.55,1.0,104.1,0.0,1.75,
756,2,2023-06-30 23:49:13,2023-07-01 00:07:56,1.0,3.39,1.0,N,142,107,1,19.8,1.0,0.5,4.0,0.0,1.0,28.8,2.5,0.0,
757,2,2023-06-30 23:49:11,2023-07-01 00:04:35,1.0,4.08,1.0,N,233,232,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,
758,2,2023-06-30 23:49:09,2023-07-01 00:04:17,1.0,3.55,1.0,N,100,87,1,18.4,1.0,0.5,3.0,0.0,1.0,26.4,2.5,0.0,
759,2,2023-06-30 23:49:09,2023-06-30 23:53:33,5.0,0.7,1.0,N,234,137,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,
760,1,2023-06-30 23:49:09,2023-07-01 00:11:50,4.0,2.0,1.0,N,114,261,1,19.8,3.5,0.5,3.0,0.0,1.0,27.8,2.5,0.0,
761,2,2023-06-30 23:49:07,2023-07-01 00:20:53,2.0,8.48,1.0,N,113,89,2,40.1,1.0,0.5,0.0,0.0,1.0,45.1,2.5,0.0,
762,2,2023-06-30 23:49:06,2023-07-01 00:02:35,3.0,2.36,1.0,N,249,170,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
763,2,2023-06-30 23:49:06,2023-06-30 23:52:30,1.0,0.64,1.0,N,144,231,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,
764,2,2023-06-30 23:49:06,2023-06-30 23:58:23,1.0,1.58,1.0,N,90,224,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0,
765,1,2023-06-30 23:49:05,2023-06-30 23:53:50,1.0,1.1,1.0,N,263,141,1,7.2,3.5,0.5,1.0,0.0,1.0,13.2,2.5,0.0,
766,2,2023-06-30 23:49:05,2023-07-01 00:00:39,1.0,2.89,1.0,N,25,232,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
767,2,2023-06-30 23:49:05,2023-06-30 23:54:46,1.0,0.59,1.0,N,186,100,1,7.2,1.0,0.5,2.0,0.0,1.0,14.2,2.5,0.0,
768,1,2023-06-30 23:49:03,2023-07-01 00:27:05,2.0,10.3,1.0,N,230,257,1,44.3,3.5,0.5,10.0,0.0,1.0,59.3,2.5,0.0,
769,2,2023-06-30 23:49:03,2023-06-30 23:53:50,1.0,1.01,1.0,N,48,246,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
770,2,2023-06-30 23:49:03,2023-07-01 00:03:26,2.0,2.37,1.0,N,116,243,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,
771,1,2023-06-30 23:49:02,2023-06-30 23:57:02,1.0,3.8,1.0,Y,70,260,1,17.0,7.75,0.5,5.25,0.0,1.0,31.5,0.0,1.75,
772,2,2023-06-30 23:49:01,2023-07-01 00:05:54,2.0,2.85,1.0,N,186,114,1,17.7,1.0,0.5,3.4,0.0,1.0,26.1,2.5,0.0,
773,2,2023-06-30 23:49:01,2023-07-01 00:25:55,2.0,6.52,1.0,N,230,255,2,38.7,1.0,0.5,0.0,0.0,1.0,43.7,2.5,0.0,
774,2,2023-06-30 23:49:00,2023-07-01 00:08:30,1.0,4.82,1.0,N,75,244,1,24.7,1.0,0.5,5.44,0.0,1.0,32.64,0.0,0.0,
775,2,2023-06-30 23:48:58,2023-06-30 23:56:02,2.0,2.07,1.0,N,50,90,1,10.7,1.0,0.5,4.71,0.0,1.0,20.41,2.5,0.0,
776,1,2023-06-30 23:48:58,2023-06-30 23:56:00,1.0,1.0,1.0,N,79,4,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
777,2,2023-06-30 23:48:58,2023-07-01 00:27:01,1.0,12.21,1.0,N,132,189,1,52.7,1.0,0.5,11.04,0.0,1.0,67.99,0.0,1.75,
778,2,2023-06-30 23:48:55,2023-07-01 00:03:17,1.0,1.95,1.0,N,79,144,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0,
779,2,2023-06-30 23:48:55,2023-07-01 00:17:24,1.0,9.99,1.0,N,138,246,1,41.5,6.0,0.5,10.3,0.0,1.0,63.55,2.5,1.75,
780,2,2023-06-30 23:48:55,2023-06-30 23:56:37,1.0,0.64,1.0,N,211,144,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
781,2,2023-06-30 23:48:54,2023-07-01 00:09:57,1.0,11.76,1.0,N,138,177,2,45.0,6.0,0.5,0.0,0.0,1.0,54.25,0.0,1.75,
782,2,2023-06-30 23:48:54,2023-07-01 00:06:59,1.0,1.6,1.0,N,100,233,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,
783,2,2023-06-30 23:48:53,2023-07-01 00:01:42,1.0,2.05,1.0,N,48,234,1,13.5,1.0,0.5,3.0,0.0,1.0,21.5,2.5,0.0,
784,2,2023-06-30 23:48:52,2023-06-30 23:52:14,1.0,0.52,1.0,N,237,140,1,5.8,1.0,0.5,2.7,0.0,1.0,13.5,2.5,0.0,
785,2,2023-06-30 23:48:51,2023-07-01 00:08:31,1.0,3.77,1.0,N,162,231,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
